Group,Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
High Fat,Pre-treatment_Post-treatment,0.041705353,Otu00011,0.156701665,0.313403331,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.065375134,0.069248093,0.000467379,0.000488341
High Fat,Pre-treatment_Post-treatment,0.041306428,Otu00014,0.000133114,0.003004575,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0,0,0.06445697,0.027301251
High Fat,Pre-treatment_Post-treatment,0.038448491,Otu00013,0.963700892,0.970929099,Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma,0.059605048,0.07459827,0.003792858,0.003613456
High Fat,Pre-treatment_Post-treatment,0.034943677,Otu00004,0.002315807,0.00940746,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.051729271,0.015810362,0.104364382,0.03034977
High Fat,Pre-treatment_Post-treatment,0.032509448,Otu00010,0.000346122,0.003132112,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.009592451,0.005527549,0.06030337,0.018478357
High Fat,Pre-treatment_Post-treatment,0.024176773,Otu00015,0.000479365,0.003786983,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.037784131,0.024141009,0,0
Low Fat,Pre-treatment_Post-treatment,0.089200009,Otu00001,0.323925591,0.500771101,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.106934657,0.134523338,0.10886258,0.051480248
Low Fat,Pre-treatment_Post-treatment,0.083277584,Otu00007,0.121824924,0.249978416,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.058235949,0.102558928,0.101626902,0.103826424
Low Fat,Pre-treatment_Post-treatment,0.05825013,Otu00023,0.001523821,0.007295871,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.006047462,0.017027981,0.07915109,0.059428936
Low Fat,Pre-treatment_Post-treatment,0.049401677,Otu00008,0.06953745,0.165895451,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.079279403,0.053141211,0.03965347,0.050801682
Low Fat,Pre-treatment_Post-treatment,0.04272649,Otu00006,0.579052703,0.720396277,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.048681388,0.064397564,0.032827599,0.049517006
Low Fat,Pre-treatment_Post-treatment,0.037359261,Otu00013,0.07606679,0.169275392,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.049083854,0.054261152,0.004008002,0.011600319
Low Fat,Pre-treatment_Post-treatment,0.034099081,Otu00009,0.480354554,0.648683928,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.037591262,0.068701063,0.016448981,0.028648457
Low Fat,Pre-treatment_Post-treatment,0.03205444,Otu00003,0.008127025,0.025177841,Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma,0.071097124,0.039191885,0.033837011,0.019212545
Low Fat,Pre-treatment_Post-treatment,0.031413524,Otu00011,0.642934035,0.769572557,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.045103043,0.043442503,0.033021007,0.030355694
Low Fat,Pre-treatment_Post-treatment,0.030035554,Otu00015,0.002765419,0.010403244,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.044882071,0.028581201,0.008531908,0.015422205
Saccharin,Pre-treatment_Post-treatment,0.078980861,Otu00002,0.037977204,0.101701664,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.045500452,0.025232776,0.15332186,0.111776718
Saccharin,Pre-treatment_Post-treatment,0.071187749,Otu00005,0.002315807,0.00940746,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.115047414,0.114382312,0.007695629,0.005884137
Saccharin,Pre-treatment_Post-treatment,0.062159196,Otu00001,0.286814301,0.479949959,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.071688555,0.098947094,0.098038442,0.057276214
Saccharin,Pre-treatment_Post-treatment,0.045177243,Otu00004,0.005410534,0.018584008,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.040997008,0.014149131,0.100423194,0.040870261
Saccharin,Pre-treatment_Post-treatment,0.042246618,Otu00012,0.000692722,0.004378003,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.002398349,0.003136301,0.066422285,0.037559764
Saccharin,Pre-treatment_Post-treatment,0.04136155,Otu00006,0.029534952,0.081868815,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.063421943,0.074860586,0.000409052,0.00073371
Saccharin,Pre-treatment_Post-treatment,0.03476134,Otu00008,0.000811206,0.004608966,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.053212368,0.042087144,5.81E-05,0.000174338
Saccharin,Pre-treatment_Post-treatment,0.031554867,Otu00010,0.00107336,0.005687138,Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma,0.018407239,0.015294408,0.064765424,0.031369421
Saccharin,Pre-treatment_Post-treatment,0.029631134,Otu00011,0.075756063,0.169275392,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.045476616,0.040859423,0.000640447,0.000682989
Saccharin,Pre-treatment_Post-treatment,0.025681855,Otu00009,0.014343597,0.043582468,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.005700374,0.010543668,0.041614691,0.035236241
Saccharin,Pre-treatment_Post-treatment,0.023025857,Otu00021,0.203005001,0.377350473,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.035115925,0.066184108,5.81E-05,0.000174155
Stevia,Pre-treatment_Post-treatment,0.056212888,Otu00014,0.000331066,0.003132112,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0,0,0.087062914,0.02802722
Stevia,Pre-treatment_Post-treatment,0.04937464,Otu00001,0.522115879,0.670685438,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.054607467,0.085151057,0.06617989,0.04713606
Stevia,Pre-treatment_Post-treatment,0.048948776,Otu00012,0.000640639,0.00421754,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.001907251,0.00341802,0.077684787,0.019334441
Stevia,Pre-treatment_Post-treatment,0.044952506,Otu00013,0.666227645,0.773999765,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.070090647,0.075501788,0.005578172,0.007650556
Stevia,Pre-treatment_Post-treatment,0.044020217,Otu00005,0.002741733,0.010403244,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.073416468,0.077454305,0.005314772,0.004160455
Stevia,Pre-treatment_Post-treatment,0.042120847,Otu00002,0.958091128,0.970929099,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.053008636,0.04715257,0.070368074,0.068986188
Stevia,Pre-treatment_Post-treatment,0.041782849,Otu00010,0.00077753,0.004608966,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.012067011,0.008870555,0.076680713,0.036788413
Stevia,Pre-treatment_Post-treatment,0.041754147,Otu00006,0.246737637,0.43575185,Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma,0.06500118,0.070604239,0.000262781,0.00039768
Stevia,Pre-treatment_Post-treatment,0.036814812,Otu00008,0.000553718,0.003803801,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.057467765,0.052253643,0.000130719,0.000242044
Stevia,Pre-treatment_Post-treatment,0.033912004,Otu00004,0.002322095,0.00940746,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.035806928,0.010376085,0.087808481,0.029561007
Stevia,Pre-treatment_Post-treatment,0.03369147,Otu00009,0.862064716,0.914135739,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.046869437,0.081290616,0.015793859,0.018108464
